trial_index,trial_id,model,scenario_index,profile_id,baseline,prompt_order,repetition,raw_output,parsed_choice
235,google/gemma-3n-e4b-it|39||True|options_first|0,google/gemma-3n-e4b-it,39,,True,options_first,0,B,B
236,google/gemma-3n-e4b-it|39||True|scenario_first|1,google/gemma-3n-e4b-it,39,,True,scenario_first,1,B,B
237,google/gemma-3n-e4b-it|39||True|options_first|1,google/gemma-3n-e4b-it,39,,True,options_first,1,B,B
238,google/gemma-3n-e4b-it|39||True|scenario_first|2,google/gemma-3n-e4b-it,39,,True,scenario_first,2,B,B
239,google/gemma-3n-e4b-it|39||True|options_first|2,google/gemma-3n-e4b-it,39,,True,options_first,2,B,B
240,google/gemma-3n-e4b-it|40||True|scenario_first|0,google/gemma-3n-e4b-it,40,,True,scenario_first,0,B,B
241,google/gemma-3n-e4b-it|40||True|options_first|0,google/gemma-3n-e4b-it,40,,True,options_first,0,B,B
242,google/gemma-3n-e4b-it|40||True|scenario_first|1,google/gemma-3n-e4b-it,40,,True,scenario_first,1,B,B
243,google/gemma-3n-e4b-it|40||True|options_first|1,google/gemma-3n-e4b-it,40,,True,options_first,1,B,B
244,google/gemma-3n-e4b-it|40||True|scenario_first|2,google/gemma-3n-e4b-it,40,,True,scenario_first,2,B,B
245,google/gemma-3n-e4b-it|40||True|options_first|2,google/gemma-3n-e4b-it,40,,True,options_first,2,B,B
246,google/gemma-3n-e4b-it|41||True|scenario_first|0,google/gemma-3n-e4b-it,41,,True,scenario_first,0,A,A
247,google/gemma-3n-e4b-it|41||True|options_first|0,google/gemma-3n-e4b-it,41,,True,options_first,0,B,B
248,google/gemma-3n-e4b-it|41||True|scenario_first|1,google/gemma-3n-e4b-it,41,,True,scenario_first,1,A,A
249,google/gemma-3n-e4b-it|41||True|options_first|1,google/gemma-3n-e4b-it,41,,True,options_first,1,B,B
250,google/gemma-3n-e4b-it|41||True|scenario_first|2,google/gemma-3n-e4b-it,41,,True,scenario_first,2,A,A
251,google/gemma-3n-e4b-it|41||True|options_first|2,google/gemma-3n-e4b-it,41,,True,options_first,2,B,B
252,google/gemma-3n-e4b-it|42||True|scenario_first|0,google/gemma-3n-e4b-it,42,,True,scenario_first,0,B,B
253,google/gemma-3n-e4b-it|42||True|options_first|0,google/gemma-3n-e4b-it,42,,True,options_first,0,B,B
254,google/gemma-3n-e4b-it|42||True|scenario_first|1,google/gemma-3n-e4b-it,42,,True,scenario_first,1,B,B
255,google/gemma-3n-e4b-it|42||True|options_first|1,google/gemma-3n-e4b-it,42,,True,options_first,1,B,B
256,google/gemma-3n-e4b-it|42||True|scenario_first|2,google/gemma-3n-e4b-it,42,,True,scenario_first,2,B,B
257,google/gemma-3n-e4b-it|42||True|options_first|2,google/gemma-3n-e4b-it,42,,True,options_first,2,B,B
258,google/gemma-3n-e4b-it|43||True|scenario_first|0,google/gemma-3n-e4b-it,43,,True,scenario_first,0,B,B
259,google/gemma-3n-e4b-it|43||True|options_first|0,google/gemma-3n-e4b-it,43,,True,options_first,0,B,B
260,google/gemma-3n-e4b-it|43||True|scenario_first|1,google/gemma-3n-e4b-it,43,,True,scenario_first,1,B,B
261,google/gemma-3n-e4b-it|43||True|options_first|1,google/gemma-3n-e4b-it,43,,True,options_first,1,B,B
262,google/gemma-3n-e4b-it|43||True|scenario_first|2,google/gemma-3n-e4b-it,43,,True,scenario_first,2,B,B
263,google/gemma-3n-e4b-it|43||True|options_first|2,google/gemma-3n-e4b-it,43,,True,options_first,2,B,B
264,google/gemma-3n-e4b-it|44||True|scenario_first|0,google/gemma-3n-e4b-it,44,,True,scenario_first,0,C,C
265,google/gemma-3n-e4b-it|44||True|options_first|0,google/gemma-3n-e4b-it,44,,True,options_first,0,C,C
266,google/gemma-3n-e4b-it|44||True|scenario_first|1,google/gemma-3n-e4b-it,44,,True,scenario_first,1,C,C
267,google/gemma-3n-e4b-it|44||True|options_first|1,google/gemma-3n-e4b-it,44,,True,options_first,1,C,C
268,google/gemma-3n-e4b-it|44||True|scenario_first|2,google/gemma-3n-e4b-it,44,,True,scenario_first,2,C,C
269,google/gemma-3n-e4b-it|44||True|options_first|2,google/gemma-3n-e4b-it,44,,True,options_first,2,C,C
270,google/gemma-3n-e4b-it|45||True|scenario_first|0,google/gemma-3n-e4b-it,45,,True,scenario_first,0,C,C
271,google/gemma-3n-e4b-it|45||True|options_first|0,google/gemma-3n-e4b-it,45,,True,options_first,0,B,B
272,google/gemma-3n-e4b-it|45||True|scenario_first|1,google/gemma-3n-e4b-it,45,,True,scenario_first,1,C,C
273,google/gemma-3n-e4b-it|45||True|options_first|1,google/gemma-3n-e4b-it,45,,True,options_first,1,B,B
274,google/gemma-3n-e4b-it|45||True|scenario_first|2,google/gemma-3n-e4b-it,45,,True,scenario_first,2,C,C
275,google/gemma-3n-e4b-it|45||True|options_first|2,google/gemma-3n-e4b-it,45,,True,options_first,2,B,B
276,google/gemma-3n-e4b-it|46||True|scenario_first|0,google/gemma-3n-e4b-it,46,,True,scenario_first,0,B,B
277,google/gemma-3n-e4b-it|46||True|options_first|0,google/gemma-3n-e4b-it,46,,True,options_first,0,B,B
278,google/gemma-3n-e4b-it|46||True|scenario_first|1,google/gemma-3n-e4b-it,46,,True,scenario_first,1,B,B
279,google/gemma-3n-e4b-it|46||True|options_first|1,google/gemma-3n-e4b-it,46,,True,options_first,1,B,B
280,google/gemma-3n-e4b-it|46||True|scenario_first|2,google/gemma-3n-e4b-it,46,,True,scenario_first,2,B,B
281,google/gemma-3n-e4b-it|46||True|options_first|2,google/gemma-3n-e4b-it,46,,True,options_first,2,B,B
282,google/gemma-3n-e4b-it|47||True|scenario_first|0,google/gemma-3n-e4b-it,47,,True,scenario_first,0,C,C
283,google/gemma-3n-e4b-it|47||True|options_first|0,google/gemma-3n-e4b-it,47,,True,options_first,0,E,E
284,google/gemma-3n-e4b-it|47||True|scenario_first|1,google/gemma-3n-e4b-it,47,,True,scenario_first,1,C,C
285,google/gemma-3n-e4b-it|47||True|options_first|1,google/gemma-3n-e4b-it,47,,True,options_first,1,F,F
286,google/gemma-3n-e4b-it|47||True|scenario_first|2,google/gemma-3n-e4b-it,47,,True,scenario_first,2,C,C
287,google/gemma-3n-e4b-it|47||True|options_first|2,google/gemma-3n-e4b-it,47,,True,options_first,2,E,E
288,google/gemma-3n-e4b-it|48||True|scenario_first|0,google/gemma-3n-e4b-it,48,,True,scenario_first,0,D,D
289,google/gemma-3n-e4b-it|48||True|options_first|0,google/gemma-3n-e4b-it,48,,True,options_first,0,C,C
290,google/gemma-3n-e4b-it|48||True|scenario_first|1,google/gemma-3n-e4b-it,48,,True,scenario_first,1,D,D
291,google/gemma-3n-e4b-it|48||True|options_first|1,google/gemma-3n-e4b-it,48,,True,options_first,1,C,C
292,google/gemma-3n-e4b-it|48||True|scenario_first|2,google/gemma-3n-e4b-it,48,,True,scenario_first,2,D,D
293,google/gemma-3n-e4b-it|48||True|options_first|2,google/gemma-3n-e4b-it,48,,True,options_first,2,C,C
294,google/gemma-3n-e4b-it|49||True|scenario_first|0,google/gemma-3n-e4b-it,49,,True,scenario_first,0,E,E
295,google/gemma-3n-e4b-it|49||True|options_first|0,google/gemma-3n-e4b-it,49,,True,options_first,0,C,C
296,google/gemma-3n-e4b-it|49||True|scenario_first|1,google/gemma-3n-e4b-it,49,,True,scenario_first,1,E,E
297,google/gemma-3n-e4b-it|49||True|options_first|1,google/gemma-3n-e4b-it,49,,True,options_first,1,C,C
298,google/gemma-3n-e4b-it|49||True|scenario_first|2,google/gemma-3n-e4b-it,49,,True,scenario_first,2,E,E
299,google/gemma-3n-e4b-it|49||True|options_first|2,google/gemma-3n-e4b-it,49,,True,options_first,2,C,C
300,google/gemma-3n-e4b-it|50||True|scenario_first|0,google/gemma-3n-e4b-it,50,,True,scenario_first,0,D,D
301,google/gemma-3n-e4b-it|50||True|options_first|0,google/gemma-3n-e4b-it,50,,True,options_first,0,C,C
302,google/gemma-3n-e4b-it|50||True|scenario_first|1,google/gemma-3n-e4b-it,50,,True,scenario_first,1,D,D
303,google/gemma-3n-e4b-it|50||True|options_first|1,google/gemma-3n-e4b-it,50,,True,options_first,1,C,C
304,google/gemma-3n-e4b-it|50||True|scenario_first|2,google/gemma-3n-e4b-it,50,,True,scenario_first,2,D,D
305,google/gemma-3n-e4b-it|50||True|options_first|2,google/gemma-3n-e4b-it,50,,True,options_first,2,C,C
306,google/gemma-3n-e4b-it|51||True|scenario_first|0,google/gemma-3n-e4b-it,51,,True,scenario_first,0,D,D
307,google/gemma-3n-e4b-it|51||True|options_first|0,google/gemma-3n-e4b-it,51,,True,options_first,0,D,D
308,google/gemma-3n-e4b-it|51||True|scenario_first|1,google/gemma-3n-e4b-it,51,,True,scenario_first,1,D,D
309,google/gemma-3n-e4b-it|51||True|options_first|1,google/gemma-3n-e4b-it,51,,True,options_first,1,D,D
310,google/gemma-3n-e4b-it|51||True|scenario_first|2,google/gemma-3n-e4b-it,51,,True,scenario_first,2,D,D
311,google/gemma-3n-e4b-it|51||True|options_first|2,google/gemma-3n-e4b-it,51,,True,options_first,2,D,D
312,google/gemma-3n-e4b-it|52||True|scenario_first|0,google/gemma-3n-e4b-it,52,,True,scenario_first,0,C,C
313,google/gemma-3n-e4b-it|52||True|options_first|0,google/gemma-3n-e4b-it,52,,True,options_first,0,C,C
314,google/gemma-3n-e4b-it|52||True|scenario_first|1,google/gemma-3n-e4b-it,52,,True,scenario_first,1,C,C
315,google/gemma-3n-e4b-it|52||True|options_first|1,google/gemma-3n-e4b-it,52,,True,options_first,1,C,C
316,google/gemma-3n-e4b-it|52||True|scenario_first|2,google/gemma-3n-e4b-it,52,,True,scenario_first,2,C,C
317,google/gemma-3n-e4b-it|52||True|options_first|2,google/gemma-3n-e4b-it,52,,True,options_first,2,C,C
318,google/gemma-3n-e4b-it|53||True|scenario_first|0,google/gemma-3n-e4b-it,53,,True,scenario_first,0,C,C
319,google/gemma-3n-e4b-it|53||True|options_first|0,google/gemma-3n-e4b-it,53,,True,options_first,0,C,C
320,google/gemma-3n-e4b-it|53||True|scenario_first|1,google/gemma-3n-e4b-it,53,,True,scenario_first,1,C,C
321,google/gemma-3n-e4b-it|53||True|options_first|1,google/gemma-3n-e4b-it,53,,True,options_first,1,C,C
322,google/gemma-3n-e4b-it|53||True|scenario_first|2,google/gemma-3n-e4b-it,53,,True,scenario_first,2,C,C
323,google/gemma-3n-e4b-it|53||True|options_first|2,google/gemma-3n-e4b-it,53,,True,options_first,2,C,C
324,google/gemma-3n-e4b-it|54||True|scenario_first|0,google/gemma-3n-e4b-it,54,,True,scenario_first,0,B,B
325,google/gemma-3n-e4b-it|54||True|options_first|0,google/gemma-3n-e4b-it,54,,True,options_first,0,B,B
326,google/gemma-3n-e4b-it|54||True|scenario_first|1,google/gemma-3n-e4b-it,54,,True,scenario_first,1,B,B
327,google/gemma-3n-e4b-it|54||True|options_first|1,google/gemma-3n-e4b-it,54,,True,options_first,1,B,B
328,google/gemma-3n-e4b-it|54||True|scenario_first|2,google/gemma-3n-e4b-it,54,,True,scenario_first,2,B,B
329,google/gemma-3n-e4b-it|54||True|options_first|2,google/gemma-3n-e4b-it,54,,True,options_first,2,B,B
330,google/gemma-3n-e4b-it|55||True|scenario_first|0,google/gemma-3n-e4b-it,55,,True,scenario_first,0,D,D
331,google/gemma-3n-e4b-it|55||True|options_first|0,google/gemma-3n-e4b-it,55,,True,options_first,0,D,D
332,google/gemma-3n-e4b-it|55||True|scenario_first|1,google/gemma-3n-e4b-it,55,,True,scenario_first,1,D,D
333,google/gemma-3n-e4b-it|55||True|options_first|1,google/gemma-3n-e4b-it,55,,True,options_first,1,D,D
334,google/gemma-3n-e4b-it|55||True|scenario_first|2,google/gemma-3n-e4b-it,55,,True,scenario_first,2,D,D
335,google/gemma-3n-e4b-it|55||True|options_first|2,google/gemma-3n-e4b-it,55,,True,options_first,2,D,D
336,google/gemma-3n-e4b-it|56||True|scenario_first|0,google/gemma-3n-e4b-it,56,,True,scenario_first,0,C,C
337,google/gemma-3n-e4b-it|56||True|options_first|0,google/gemma-3n-e4b-it,56,,True,options_first,0,C,C
338,google/gemma-3n-e4b-it|56||True|scenario_first|1,google/gemma-3n-e4b-it,56,,True,scenario_first,1,C,C
339,google/gemma-3n-e4b-it|56||True|options_first|1,google/gemma-3n-e4b-it,56,,True,options_first,1,C,C
340,google/gemma-3n-e4b-it|56||True|scenario_first|2,google/gemma-3n-e4b-it,56,,True,scenario_first,2,C,C
341,google/gemma-3n-e4b-it|56||True|options_first|2,google/gemma-3n-e4b-it,56,,True,options_first,2,C,C
342,google/gemma-3n-e4b-it|57||True|scenario_first|0,google/gemma-3n-e4b-it,57,,True,scenario_first,0,B,B
343,google/gemma-3n-e4b-it|57||True|options_first|0,google/gemma-3n-e4b-it,57,,True,options_first,0,E,E
344,google/gemma-3n-e4b-it|57||True|scenario_first|1,google/gemma-3n-e4b-it,57,,True,scenario_first,1,B,B
345,google/gemma-3n-e4b-it|57||True|options_first|1,google/gemma-3n-e4b-it,57,,True,options_first,1,E,E
346,google/gemma-3n-e4b-it|57||True|scenario_first|2,google/gemma-3n-e4b-it,57,,True,scenario_first,2,B,B
347,google/gemma-3n-e4b-it|57||True|options_first|2,google/gemma-3n-e4b-it,57,,True,options_first,2,E,E
348,google/gemma-3n-e4b-it|58||True|scenario_first|0,google/gemma-3n-e4b-it,58,,True,scenario_first,0,C,C
349,google/gemma-3n-e4b-it|58||True|options_first|0,google/gemma-3n-e4b-it,58,,True,options_first,0,B,B
350,google/gemma-3n-e4b-it|58||True|scenario_first|1,google/gemma-3n-e4b-it,58,,True,scenario_first,1,C,C
351,google/gemma-3n-e4b-it|58||True|options_first|1,google/gemma-3n-e4b-it,58,,True,options_first,1,B,B
352,google/gemma-3n-e4b-it|58||True|scenario_first|2,google/gemma-3n-e4b-it,58,,True,scenario_first,2,C,C
353,google/gemma-3n-e4b-it|58||True|options_first|2,google/gemma-3n-e4b-it,58,,True,options_first,2,B,B
354,google/gemma-3n-e4b-it|59||True|scenario_first|0,google/gemma-3n-e4b-it,59,,True,scenario_first,0,D,D
355,google/gemma-3n-e4b-it|59||True|options_first|0,google/gemma-3n-e4b-it,59,,True,options_first,0,C,C
356,google/gemma-3n-e4b-it|59||True|scenario_first|1,google/gemma-3n-e4b-it,59,,True,scenario_first,1,D,D
357,google/gemma-3n-e4b-it|59||True|options_first|1,google/gemma-3n-e4b-it,59,,True,options_first,1,C,C
358,google/gemma-3n-e4b-it|59||True|scenario_first|2,google/gemma-3n-e4b-it,59,,True,scenario_first,2,D,D
359,google/gemma-3n-e4b-it|59||True|options_first|2,google/gemma-3n-e4b-it,59,,True,options_first,2,C,C
360,google/gemma-3n-e4b-it|60||True|scenario_first|0,google/gemma-3n-e4b-it,60,,True,scenario_first,0,D,D
361,google/gemma-3n-e4b-it|60||True|options_first|0,google/gemma-3n-e4b-it,60,,True,options_first,0,C,C
362,google/gemma-3n-e4b-it|60||True|scenario_first|1,google/gemma-3n-e4b-it,60,,True,scenario_first,1,D,D
363,google/gemma-3n-e4b-it|60||True|options_first|1,google/gemma-3n-e4b-it,60,,True,options_first,1,C,C
364,google/gemma-3n-e4b-it|60||True|scenario_first|2,google/gemma-3n-e4b-it,60,,True,scenario_first,2,D,D
365,google/gemma-3n-e4b-it|60||True|options_first|2,google/gemma-3n-e4b-it,60,,True,options_first,2,C,C
366,google/gemma-3n-e4b-it|61||True|scenario_first|0,google/gemma-3n-e4b-it,61,,True,scenario_first,0,C,C
367,google/gemma-3n-e4b-it|61||True|options_first|0,google/gemma-3n-e4b-it,61,,True,options_first,0,C,C
368,google/gemma-3n-e4b-it|61||True|scenario_first|1,google/gemma-3n-e4b-it,61,,True,scenario_first,1,C,C
369,google/gemma-3n-e4b-it|61||True|options_first|1,google/gemma-3n-e4b-it,61,,True,options_first,1,C,C
370,google/gemma-3n-e4b-it|61||True|scenario_first|2,google/gemma-3n-e4b-it,61,,True,scenario_first,2,C,C
371,google/gemma-3n-e4b-it|61||True|options_first|2,google/gemma-3n-e4b-it,61,,True,options_first,2,C,C
372,google/gemma-3n-e4b-it|62||True|scenario_first|0,google/gemma-3n-e4b-it,62,,True,scenario_first,0,C,C
373,google/gemma-3n-e4b-it|62||True|options_first|0,google/gemma-3n-e4b-it,62,,True,options_first,0,C,C
374,google/gemma-3n-e4b-it|62||True|scenario_first|1,google/gemma-3n-e4b-it,62,,True,scenario_first,1,C,C
375,google/gemma-3n-e4b-it|62||True|options_first|1,google/gemma-3n-e4b-it,62,,True,options_first,1,C,C
376,google/gemma-3n-e4b-it|62||True|scenario_first|2,google/gemma-3n-e4b-it,62,,True,scenario_first,2,C,C
377,google/gemma-3n-e4b-it|62||True|options_first|2,google/gemma-3n-e4b-it,62,,True,options_first,2,C,C
378,google/gemma-3n-e4b-it|63||True|scenario_first|0,google/gemma-3n-e4b-it,63,,True,scenario_first,0,C,C
379,google/gemma-3n-e4b-it|63||True|options_first|0,google/gemma-3n-e4b-it,63,,True,options_first,0,C,C
380,google/gemma-3n-e4b-it|63||True|scenario_first|1,google/gemma-3n-e4b-it,63,,True,scenario_first,1,C,C
381,google/gemma-3n-e4b-it|63||True|options_first|1,google/gemma-3n-e4b-it,63,,True,options_first,1,C,C
382,google/gemma-3n-e4b-it|63||True|scenario_first|2,google/gemma-3n-e4b-it,63,,True,scenario_first,2,C,C
383,google/gemma-3n-e4b-it|63||True|options_first|2,google/gemma-3n-e4b-it,63,,True,options_first,2,C,C
384,google/gemma-3n-e4b-it|64||True|scenario_first|0,google/gemma-3n-e4b-it,64,,True,scenario_first,0,E,E
385,google/gemma-3n-e4b-it|64||True|options_first|0,google/gemma-3n-e4b-it,64,,True,options_first,0,C,C
386,google/gemma-3n-e4b-it|64||True|scenario_first|1,google/gemma-3n-e4b-it,64,,True,scenario_first,1,E,E
387,google/gemma-3n-e4b-it|64||True|options_first|1,google/gemma-3n-e4b-it,64,,True,options_first,1,C,C
388,google/gemma-3n-e4b-it|64||True|scenario_first|2,google/gemma-3n-e4b-it,64,,True,scenario_first,2,E,E
389,google/gemma-3n-e4b-it|64||True|options_first|2,google/gemma-3n-e4b-it,64,,True,options_first,2,C,C
390,google/gemma-3n-e4b-it|65||True|scenario_first|0,google/gemma-3n-e4b-it,65,,True,scenario_first,0,B,B
391,google/gemma-3n-e4b-it|65||True|options_first|0,google/gemma-3n-e4b-it,65,,True,options_first,0,C,C
392,google/gemma-3n-e4b-it|65||True|scenario_first|1,google/gemma-3n-e4b-it,65,,True,scenario_first,1,B,B
393,google/gemma-3n-e4b-it|65||True|options_first|1,google/gemma-3n-e4b-it,65,,True,options_first,1,C,C
394,google/gemma-3n-e4b-it|65||True|scenario_first|2,google/gemma-3n-e4b-it,65,,True,scenario_first,2,B,B
395,google/gemma-3n-e4b-it|65||True|options_first|2,google/gemma-3n-e4b-it,65,,True,options_first,2,C,C
396,google/gemma-3n-e4b-it|66||True|scenario_first|0,google/gemma-3n-e4b-it,66,,True,scenario_first,0,C,C
397,google/gemma-3n-e4b-it|66||True|options_first|0,google/gemma-3n-e4b-it,66,,True,options_first,0,C,C
398,google/gemma-3n-e4b-it|66||True|scenario_first|1,google/gemma-3n-e4b-it,66,,True,scenario_first,1,C,C
399,google/gemma-3n-e4b-it|66||True|options_first|1,google/gemma-3n-e4b-it,66,,True,options_first,1,C,C
400,google/gemma-3n-e4b-it|66||True|scenario_first|2,google/gemma-3n-e4b-it,66,,True,scenario_first,2,C,C
401,google/gemma-3n-e4b-it|66||True|options_first|2,google/gemma-3n-e4b-it,66,,True,options_first,2,C,C
402,google/gemma-3n-e4b-it|67||True|scenario_first|0,google/gemma-3n-e4b-it,67,,True,scenario_first,0,C,C
403,google/gemma-3n-e4b-it|67||True|options_first|0,google/gemma-3n-e4b-it,67,,True,options_first,0,C,C
404,google/gemma-3n-e4b-it|67||True|scenario_first|1,google/gemma-3n-e4b-it,67,,True,scenario_first,1,C,C
405,google/gemma-3n-e4b-it|67||True|options_first|1,google/gemma-3n-e4b-it,67,,True,options_first,1,C,C
406,google/gemma-3n-e4b-it|67||True|scenario_first|2,google/gemma-3n-e4b-it,67,,True,scenario_first,2,C,C
407,google/gemma-3n-e4b-it|67||True|options_first|2,google/gemma-3n-e4b-it,67,,True,options_first,2,C,C
408,google/gemma-3n-e4b-it|68||True|scenario_first|0,google/gemma-3n-e4b-it,68,,True,scenario_first,0,E,E
409,google/gemma-3n-e4b-it|68||True|options_first|0,google/gemma-3n-e4b-it,68,,True,options_first,0,C,C
410,google/gemma-3n-e4b-it|68||True|scenario_first|1,google/gemma-3n-e4b-it,68,,True,scenario_first,1,E,E
411,google/gemma-3n-e4b-it|68||True|options_first|1,google/gemma-3n-e4b-it,68,,True,options_first,1,C,C
412,google/gemma-3n-e4b-it|68||True|scenario_first|2,google/gemma-3n-e4b-it,68,,True,scenario_first,2,E,E
413,google/gemma-3n-e4b-it|68||True|options_first|2,google/gemma-3n-e4b-it,68,,True,options_first,2,C,C
414,google/gemma-3n-e4b-it|69||True|scenario_first|0,google/gemma-3n-e4b-it,69,,True,scenario_first,0,C,C
415,google/gemma-3n-e4b-it|69||True|options_first|0,google/gemma-3n-e4b-it,69,,True,options_first,0,B,B
416,google/gemma-3n-e4b-it|69||True|scenario_first|1,google/gemma-3n-e4b-it,69,,True,scenario_first,1,C,C
417,google/gemma-3n-e4b-it|69||True|options_first|1,google/gemma-3n-e4b-it,69,,True,options_first,1,B,B
418,google/gemma-3n-e4b-it|69||True|scenario_first|2,google/gemma-3n-e4b-it,69,,True,scenario_first,2,C,C
419,google/gemma-3n-e4b-it|69||True|options_first|2,google/gemma-3n-e4b-it,69,,True,options_first,2,B,B
420,google/gemma-3n-e4b-it|70||True|scenario_first|0,google/gemma-3n-e4b-it,70,,True,scenario_first,0,C,C
421,google/gemma-3n-e4b-it|70||True|options_first|0,google/gemma-3n-e4b-it,70,,True,options_first,0,C,C
422,google/gemma-3n-e4b-it|70||True|scenario_first|1,google/gemma-3n-e4b-it,70,,True,scenario_first,1,C,C
423,google/gemma-3n-e4b-it|70||True|options_first|1,google/gemma-3n-e4b-it,70,,True,options_first,1,C,C
424,google/gemma-3n-e4b-it|70||True|scenario_first|2,google/gemma-3n-e4b-it,70,,True,scenario_first,2,C,C
425,google/gemma-3n-e4b-it|70||True|options_first|2,google/gemma-3n-e4b-it,70,,True,options_first,2,C,C
426,google/gemma-3n-e4b-it|71||True|scenario_first|0,google/gemma-3n-e4b-it,71,,True,scenario_first,0,E,E
427,google/gemma-3n-e4b-it|71||True|options_first|0,google/gemma-3n-e4b-it,71,,True,options_first,0,B,B
428,google/gemma-3n-e4b-it|71||True|scenario_first|1,google/gemma-3n-e4b-it,71,,True,scenario_first,1,E,E
429,google/gemma-3n-e4b-it|71||True|options_first|1,google/gemma-3n-e4b-it,71,,True,options_first,1,B,B
430,google/gemma-3n-e4b-it|71||True|scenario_first|2,google/gemma-3n-e4b-it,71,,True,scenario_first,2,E,E
